county,year,sex,age_band,population
Laikipia,2021,m,01,30401.0
Laikipia,2021,m,05,35806.0
Laikipia,2021,m,10,35577.0
Laikipia,2021,m,15,32111.0
Laikipia,2021,m,20,23847.0
Laikipia,2021,m,25,20053.0
Laikipia,2021,m,30,19848.0
Laikipia,2021,m,35,18436.0
Laikipia,2021,m,40,15166.0
Laikipia,2021,m,45,12695.0
Laikipia,2021,m,50,11052.0
Laikipia,2021,m,55,8298.0
Laikipia,2021,m,60,5130.0
Laikipia,2021,m,65,3461.0
Laikipia,2021,m,70,2723.0
Laikipia,2021,m,75,1554.0
Laikipia,2021,m,80,761.0
Laikipia,2021,m,85,357.0
Laikipia,2021,m,90,196.0
Lamu,2021,f,00,2254.0
Lamu,2021,f,01,8837.0
Lamu,2021,f,05,10771.0
Lamu,2021,f,10,10283.0
Lamu,2021,f,15,8758.0
Lamu,2021,f,20,6881.0
Lamu,2021,f,25,5748.0
Lamu,2021,f,30,5285.0
Lamu,2021,f,35,4487.0
Lamu,2021,f,40,3827.0
Lamu,2021,f,45,3214.0
Lamu,2021,f,50,2521.0
Lamu,2021,f,55,2112.0
Lamu,2021,f,60,1563.0
Lamu,2021,f,65,1008.0
Lamu,2021,f,70,647.0
Lamu,2021,f,75,354.0
Lamu,2021,f,80,204.0
Lamu,2021,f,85,115.0
Lamu,2021,f,90,96.0
Lamu,2021,m,00,2382.0
Lamu,2021,m,01,9334.0
Lamu,2021,m,05,11125.0
Lamu,2021,m,10,10675.0
Lamu,2021,m,15,9294.0
Lamu,2021,m,20,8576.0
Lamu,2021,m,25,7698.0
Lamu,2021,m,30,6691.0
Lamu,2021,m,35,5415.0
Lamu,2021,m,40,4598.0
Lamu,2021,m,45,3890.0
Lamu,2021,m,50,3035.0
Lamu,2021,m,55,2309.0
Lamu,2021,m,60,1611.0
Lamu,2021,m,65,1040.0
Lamu,2021,m,70,723.0
Lamu,2021,m,75,372.0
Lamu,2021,m,80,167.0
Lamu,2021,m,85,75.0
Lamu,2021,m,90,42.0
Machakos,2021,f,00,17749.0
Machakos,2021,f,01,69592.0
Machakos,2021,f,05,83501.0
Machakos,2021,f,10,88921.0
Machakos,2021,f,15,83423.0
Machakos,2021,f,20,77403.0
Machakos,2021,f,25,69088.0
Machakos,2021,f,30,63532.0
Machakos,2021,f,35,59129.0
Machakos,2021,f,40,46875.0
Machakos,2021,f,45,36771.0
Machakos,2021,f,50,29823.0
Machakos,2021,f,55,23743.0
Machakos,2021,f,60,18356.0
Machakos,2021,f,65,12936.0
Machakos,2021,f,70,7869.0
Machakos,2021,f,75,5731.0
Machakos,2021,f,80,4508.0
Machakos,2021,f,85,2666.0
Machakos,2021,f,90,1606.0
Machakos,2021,m,00,18188.0
Machakos,2021,m,01,71258.0
Machakos,2021,m,05,86071.0
Machakos,2021,m,10,89257.0
Machakos,2021,m,15,82796.0
Machakos,2021,m,20,78979.0
Machakos,2021,m,25,71836.0
Machakos,2021,m,30,68713.0
Machakos,2021,m,35,62407.0
Machakos,2021,m,40,49187.0
Machakos,2021,m,45,40007.0
Machakos,2021,m,50,30213.0
Machakos,2021,m,55,23473.0
Machakos,2021,m,60,17594.0
Machakos,2021,m,65,10529.0
Machakos,2021,m,70,6542.0
Machakos,2021,m,75,3331.0
Machakos,2021,m,80,2020.0
Machakos,2021,m,85,1311.0
Machakos,2021,m,90,851.0
Makueni,2021,f,00,10290.0
Makueni,2021,f,01,40344.0
Makueni,2021,f,05,55882.0
Makueni,2021,f,10,67448.0
Makueni,2021,f,15,62630.0
Makueni,2021,f,20,38653.0
Makueni,2021,f,25,32771.0
Makueni,2021,f,30,33024.0
Makueni,2021,f,35,31627.0
Makueni,2021,f,40,26821.0
Makueni,2021,f,45,26535.0
Makueni,2021,f,50,19680.0
Makueni,2021,f,55,16285.0
Makueni,2021,f,60,13756.0
Makueni,2021,f,65,10656.0
Makueni,2021,f,70,6765.0
Makueni,2021,f,75,4742.0
Makueni,2021,f,80,3740.0
Makueni,2021,f,85,2287.0
Makueni,2021,f,90,1364.0
Makueni,2021,m,00,10587.0
Makueni,2021,m,01,41478.0
Makueni,2021,m,05,57778.0
Makueni,2021,m,10,68021.0
Makueni,2021,m,15,65257.0
Makueni,2021,m,20,43988.0
Makueni,2021,m,25,34257.0
Makueni,2021,m,30,33315.0
Makueni,2021,m,35,31160.0
Makueni,2021,m,40,26004.0
Makueni,2021,m,45,23640.0
Makueni,2021,m,50,18451.0
Makueni,2021,m,55,14466.0
Makueni,2021,m,60,11716.0
Makueni,2021,m,65,8139.0
Makueni,2021,m,70,5417.0
Makueni,2021,m,75,2911.0
Makueni,2021,m,80,1779.0
Makueni,2021,m,85,1130.0
Makueni,2021,m,90,759.0
Mandera,2021,f,00,19573.0
Mandera,2021,f,01,76718.0
Mandera,2021,f,05,92613.0
Mandera,2021,f,10,74514.0
Mandera,2021,f,15,55529.0
Mandera,2021,f,20,38614.0
Mandera,2021,f,25,29692.0
Mandera,2021,f,30,22720.0
Mandera,2021,f,35,17741.0
Mandera,2021,f,40,13857.0
Mandera,2021,f,45,7544.0
Mandera,2021,f,50,6524.0
Mandera,2021,f,55,3600.0
Mandera,2021,f,60,3225.0
Mandera,2021,f,65,1392.0
Mandera,2021,f,70,1327.0
Mandera,2021,f,75,529.0
Mandera,2021,f,80,313.0
Mandera,2021,f,85,348.0
Mandera,2021,f,90,451.0
Mandera,2021,m,00,16968.0
Mandera,2021,m,01,66455.0
Mandera,2021,m,05,84192.0
Mandera,2021,m,10,81324.0
Mandera,2021,m,15,63660.0
Mandera,2021,m,20,40022.0
Mandera,2021,m,25,29001.0
Mandera,2021,m,30,24154.0
Mandera,2021,m,35,16178.0
Mandera,2021,m,40,15834.0
Mandera,2021,m,45,9173.0
Mandera,2021,m,50,8670.0
Mandera,2021,m,55,4671.0
Mandera,2021,m,60,4527.0
Mandera,2021,m,65,1928.0
Mandera,2021,m,70,1696.0
Mandera,2021,m,75,831.0
Mandera,2021,m,80,453.0
Mandera,2021,m,85,353.0
Mandera,2021,m,90,303.0
Marsabit,2021,f,00,8436.0
Marsabit,2021,f,01,33077.0
Marsabit,2021,f,05,43705.0
Marsabit,2021,f,10,39091.0
Marsabit,2021,f,15,30930.0
Marsabit,2021,f,20,23602.0
Marsabit,2021,f,25,18686.0
Marsabit,2021,f,30,14595.0
Marsabit,2021,f,35,10417.0
Marsabit,2021,f,40,8430.0
Marsabit,2021,f,45,6750.0
Marsabit,2021,f,50,6287.0
Marsabit,2021,f,55,4150.0
Marsabit,2021,f,60,3468.0
Marsabit,2021,f,65,1934.0
Marsabit,2021,f,70,1787.0
Marsabit,2021,f,75,796.0
Marsabit,2021,f,80,488.0
Marsabit,2021,f,85,466.0
Marsabit,2021,f,90,517.0
Marsabit,2021,m,00,8787.0
Marsabit,2021,m,01,34426.0
Marsabit,2021,m,05,45344.0
Marsabit,2021,m,10,43668.0
Marsabit,2021,m,15,38827.0
Marsabit,2021,m,20,28494.0
Marsabit,2021,m,25,22848.0
Marsabit,2021,m,30,18137.0
Marsabit,2021,m,35,12502.0
Marsabit,2021,m,40,10725.0
Marsabit,2021,m,45,7463.0
Marsabit,2021,m,50,7037.0
Marsabit,2021,m,55,4450.0
Marsabit,2021,m,60,3843.0
Marsabit,2021,m,65,1996.0
Marsabit,2021,m,70,2057.0
Marsabit,2021,m,75,881.0
Marsabit,2021,m,80,468.0
Marsabit,2021,m,85,420.0
Marsabit,2021,m,90,385.0
Meru,2021,f,00,18362.0
Meru,2021,f,01,71996.0
Meru,2021,f,05,89051.0
Meru,2021,f,10,97351.0
Meru,2021,f,15,89224.0
Meru,2021,f,20,67512.0
Meru,2021,f,25,56369.0
Meru,2021,f,30,57826.0
Meru,2021,f,35,56775.0
Meru,2021,f,40,43793.0
Meru,2021,f,45,38527.0
Meru,2021,f,50,27925.0
Meru,2021,f,55,24732.0
Meru,2021,f,60,18003.0
Meru,2021,f,65,12991.0
Meru,2021,f,70,9588.0
Meru,2021,f,75,5641.0
Meru,2021,f,80,4186.0
Meru,2021,f,85,2869.0
Meru,2021,f,90,1823.0
Meru,2021,m,00,18587.0
Meru,2021,m,01,72821.0
Meru,2021,m,05,90248.0
Meru,2021,m,10,96523.0
Meru,2021,m,15,84333.0
Meru,2021,m,20,69216.0
Meru,2021,m,25,59039.0
Meru,2021,m,30,59956.0
Meru,2021,m,35,59062.0
Meru,2021,m,40,47078.0
Meru,2021,m,45,37653.0
Meru,2021,m,50,28421.0
Meru,2021,m,55,23313.0
Meru,2021,m,60,16184.0
Meru,2021,m,65,11103.0
Meru,2021,m,70,7879.0
Meru,2021,m,75,4177.0
Meru,2021,m,80,2294.0
Meru,2021,m,85,1273.0
Meru,2021,m,90,761.0
Migori,2021,f,00,18980.0
Migori,2021,f,01,74402.0
Migori,2021,f,05,95185.0
Migori,2021,f,10,97450.0
Migori,2021,f,15,78174.0
Migori,2021,f,20,60051.0
Migori,2021,f,25,47153.0
Migori,2021,f,30,41047.0
Migori,2021,f,35,27648.0
Migori,2021,f,40,23408.0
Migori,2021,f,45,19803.0
Migori,2021,f,50,15506.0
Migori,2021,f,55,13250.0
Migori,2021,f,60,10105.0
Migori,2021,f,65,6833.0
Migori,2021,f,70,4358.0
Migori,2021,f,75,3055.0
Migori,2021,f,80,1937.0
Migori,2021,f,85,965.0
Migori,2021,f,90,609.0
Migori,2021,m,00,18846.0
Migori,2021,m,01,73818.0
Migori,2021,m,05,94554.0
Migori,2021,m,10,95210.0
Migori,2021,m,15,74055.0
Migori,2021,m,20,51602.0
Migori,2021,m,25,40404.0
Migori,2021,m,30,36518.0
Migori,2021,m,35,29455.0
Migori,2021,m,40,22767.0
Migori,2021,m,45,17091.0
Migori,2021,m,50,12602.0
Migori,2021,m,55,9961.0
Migori,2021,m,60,7463.0
Migori,2021,m,65,4737.0
Migori,2021,m,70,3274.0
Migori,2021,m,75,1838.0
Migori,2021,m,80,980.0
Migori,2021,m,85,520.0
Migori,2021,m,90,330.0
Mombasa,2021,f,00,17150.0
Mombasa,2021,f,01,67242.0
Mombasa,2021,f,05,72428.0
Mombasa,2021,f,10,63140.0
Mombasa,2021,f,15,61796.0
Mombasa,2021,f,20,82258.0
Mombasa,2021,f,25,78834.0
Mombasa,2021,f,30,63224.0
Mombasa,2021,f,35,50618.0
Mombasa,2021,f,40,36413.0
Mombasa,2021,f,45,25550.0
Mombasa,2021,f,50,17395.0
Mombasa,2021,f,55,11605.0
Mombasa,2021,f,60,7586.0
Mombasa,2021,f,65,4393.0
Mombasa,2021,f,70,2492.0
Mombasa,2021,f,75,1411.0
Mombasa,2021,f,80,796.0
Mombasa,2021,f,85,401.0
Mombasa,2021,f,90,279.0
Mombasa,2021,m,00,17600.0
Mombasa,2021,m,01,68954.0
Mombasa,2021,m,05,71567.0
Mombasa,2021,m,10,60911.0
Mombasa,2021,m,15,52977.0
Mombasa,2021,m,20,73457.0
Mombasa,2021,m,25,79333.0
Mombasa,2021,m,30,69761.0
Mombasa,2021,m,35,57023.0
Mombasa,2021,m,40,45320.0
Mombasa,2021,m,45,35015.0
Mombasa,2021,m,50,24426.0
Mombasa,2021,m,55,15615.0
Mombasa,2021,m,60,8717.0
Mombasa,2021,m,65,4540.0
Mombasa,2021,m,70,2451.0
Mombasa,2021,m,75,1170.0
Mombasa,2021,m,80,459.0
Mombasa,2021,m,85,174.0
Mombasa,2021,m,90,91.0
Murang'a,2021,f,00,11602.0
Murang'a,2021,f,01,45488.0
Murang'a,2021,f,05,56680.0
Murang'a,2021,f,10,56940.0
Murang'a,2021,f,15,52495.0
Murang'a,2021,f,20,36662.0
Murang'a,2021,f,25,32111.0
Murang'a,2021,f,30,34088.0
Murang'a,2021,f,35,37655.0
Murang'a,2021,f,40,32355.0
Murang'a,2021,f,45,30409.0
Murang'a,2021,f,50,27567.0
Murang'a,2021,f,55,22723.0
Murang'a,2021,f,60,15084.0
Murang'a,2021,f,65,12207.0
Murang'a,2021,f,70,9132.0
Murang'a,2021,f,75,7463.0
Murang'a,2021,f,80,5426.0
Murang'a,2021,f,85,2662.0
Murang'a,2021,f,90,1278.0
Murang'a,2021,m,00,11861.0
Murang'a,2021,m,01,46470.0
Murang'a,2021,m,05,57671.0
Murang'a,2021,m,10,58218.0
Murang'a,2021,m,15,55605.0
Murang'a,2021,m,20,39924.0
Murang'a,2021,m,25,32600.0
Murang'a,2021,m,30,36285.0
Murang'a,2021,m,35,37558.0
Murang'a,2021,m,40,32753.0
Murang'a,2021,m,45,29425.0
Murang'a,2021,m,50,24939.0
Murang'a,2021,m,55,20538.0
Murang'a,2021,m,60,13522.0
Murang'a,2021,m,65,10333.0
Murang'a,2021,m,70,8162.0
Murang'a,2021,m,75,4462.0
Murang'a,2021,m,80,2302.0
Murang'a,2021,m,85,1152.0
Murang'a,2021,m,90,606.0
Nairobi,2021,f,00,65935.0
Nairobi,2021,f,01,258518.0
Nairobi,2021,f,05,260091.0
Nairobi,2021,f,10,226343.0
Nairobi,2021,f,15,240384.0
Nairobi,2021,f,20,362306.0
Nairobi,2021,f,25,348141.0
Nairobi,2021,f,30,273161.0
Nairobi,2021,f,35,212827.0
Nairobi,2021,f,40,140461.0
Nairobi,2021,f,45,94885.0
Nairobi,2021,f,50,65982.0
Nairobi,2021,f,55,38985.0
Nairobi,2021,f,60,21213.0
Nairobi,2021,f,65,11614.0
Nairobi,2021,f,70,6440.0
Nairobi,2021,f,75,3833.0
Nairobi,2021,f,80,2250.0
Nairobi,2021,f,85,1112.0
Nairobi,2021,f,90,706.0
Nairobi,2021,m,00,67235.0
Nairobi,2021,m,01,263423.0
Nairobi,2021,m,05,257784.0
Nairobi,2021,m,10,213157.0
Nairobi,2021,m,15,190712.0
Nairobi,2021,m,20,303973.0
Nairobi,2021,m,25,341286.0
Nairobi,2021,m,30,302897.0
Nairobi,2021,m,35,236042.0
Nairobi,2021,m,40,168372.0
Nairobi,2021,m,45,122955.0
Nairobi,2021,m,50,86957.0
Nairobi,2021,m,55,53597.0
Nairobi,2021,m,60,26563.0
Nairobi,2021,m,65,13100.0
Nairobi,2021,m,70,7110.0
Nairobi,2021,m,75,3089.0
Nairobi,2021,m,80,1249.0
Nairobi,2021,m,85,514.0
Nairobi,2021,m,90,270.0
Nakuru,2021,f,00,32184.0
Nakuru,2021,f,01,126189.0
Nakuru,2021,f,05,148963.0
Nakuru,2021,f,10,150556.0
Nakuru,2021,f,15,136889.0
Nakuru,2021,f,20,119950.0
Nakuru,2021,f,25,103130.0
Nakuru,2021,f,30,93914.0
Nakuru,2021,f,35,78876.0
Nakuru,2021,f,40,60735.0
Nakuru,2021,f,45,51449.0
Nakuru,2021,f,50,40703.0
Nakuru,2021,f,55,29347.0
Nakuru,2021,f,60,18297.0
Nakuru,2021,f,65,12260.0
Nakuru,2021,f,70,8154.0
Nakuru,2021,f,75,6144.0
Nakuru,2021,f,80,4000.0
Nakuru,2021,f,85,1880.0
Nakuru,2021,f,90,1040.0
Nakuru,2021,m,00,33044.0
Nakuru,2021,m,01,129464.0
Nakuru,2021,m,05,152630.0
Nakuru,2021,m,10,150517.0
Nakuru,2021,m,15,135349.0
Nakuru,2021,m,20,121131.0
Nakuru,2021,m,25,99552.0
Nakuru,2021,m,30,93543.0
Nakuru,2021,m,35,80768.0
Nakuru,2021,m,40,64465.0
Nakuru,2021,m,45,52965.0
Nakuru,2021,m,50,40346.0
Nakuru,2021,m,55,28961.0
Nakuru,2021,m,60,17435.0
Nakuru,2021,m,65,11494.0
Nakuru,2021,m,70,7829.0
Nakuru,2021,m,75,4186.0
Nakuru,2021,m,80,2110.0
Nakuru,2021,m,85,1022.0
Nakuru,2021,m,90,559.0
Nandi,2021,f,00,11677.0
Nandi,2021,f,01,45783.0
Nandi,2021,f,05,60319.0
Nandi,2021,f,10,64193.0
Nandi,2021,f,15,58611.0
Nandi,2021,f,20,42645.0
Nandi,2021,f,25,35285.0
Nandi,2021,f,30,33766.0
Nandi,2021,f,35,24531.0
Nandi,2021,f,40,21622.0
Nandi,2021,f,45,19183.0
Nandi,2021,f,50,14831.0
Nandi,2021,f,55,11988.0
Nandi,2021,f,60,8089.0
Nandi,2021,f,65,5674.0
Nandi,2021,f,70,3499.0
Nandi,2021,f,75,2758.0
Nandi,2021,f,80,1902.0
Nandi,2021,f,85,904.0
Nandi,2021,f,90,503.0
Nandi,2021,m,00,11877.0
Nandi,2021,m,01,46534.0
Nandi,2021,m,05,61329.0
Nandi,2021,m,10,64517.0
Nandi,2021,m,15,58383.0
Nandi,2021,m,20,42902.0
Nandi,2021,m,25,33432.0
Nandi,2021,m,30,32810.0
Nandi,2021,m,35,27614.0
Nandi,2021,m,40,22794.0
Nandi,2021,m,45,19097.0
Nandi,2021,m,50,14001.0
Nandi,2021,m,55,11115.0
Nandi,2021,m,60,7749.0
Nandi,2021,m,65,4928.0
Nandi,2021,m,70,3308.0
Nandi,2021,m,75,2193.0
Nandi,2021,m,80,1203.0
Nandi,2021,m,85,547.0
Nandi,2021,m,90,278.0
Narok,2021,f,00,22996.0
Narok,2021,f,01,90161.0
Narok,2021,f,05,114864.0
Narok,2021,f,10,101861.0
Narok,2021,f,15,74290.0
Narok,2021,f,20,61428.0
Narok,2021,f,25,50515.0
Narok,2021,f,30,42186.0
Narok,2021,f,35,29777.0
Narok,2021,f,40,25354.0
Narok,2021,f,45,21370.0
Narok,2021,f,50,15792.0
Narok,2021,f,55,11862.0
Narok,2021,f,60,8435.0
Narok,2021,f,65,4761.0
Narok,2021,f,70,3486.0
Narok,2021,f,75,2169.0
Narok,2021,f,80,1417.0
Narok,2021,f,85,868.0
Narok,2021,f,90,596.0
Narok,2021,m,00,23387.0
Narok,2021,m,01,91627.0
Narok,2021,m,05,117470.0
Narok,2021,m,10,103342.0
Narok,2021,m,15,76893.0
Narok,2021,m,20,57759.0
Narok,2021,m,25,46849.0
Narok,2021,m,30,42495.0
Narok,2021,m,35,33226.0
Narok,2021,m,40,26212.0
Narok,2021,m,45,21945.0
Narok,2021,m,50,15918.0
Narok,2021,m,55,10966.0
Narok,2021,m,60,7625.0
Narok,2021,m,65,4696.0
Narok,2021,m,70,3293.0
Narok,2021,m,75,1889.0
Narok,2021,m,80,984.0
Narok,2021,m,85,494.0
Narok,2021,m,90,288.0
Nyamira,2021,f,00,6613.0
Nyamira,2021,f,01,25929.0
Nyamira,2021,f,05,37813.0
Nyamira,2021,f,10,43774.0
Nyamira,2021,f,15,35249.0
Nyamira,2021,f,20,23250.0
Nyamira,2021,f,25,22700.0
Nyamira,2021,f,30,24121.0
Nyamira,2021,f,35,16326.0
Nyamira,2021,f,40,14656.0
Nyamira,2021,f,45,13448.0
Nyamira,2021,f,50,8844.0
Nyamira,2021,f,55,10076.0
Nyamira,2021,f,60,7447.0
Nyamira,2021,f,65,4584.0
Nyamira,2021,f,70,3034.0
Nyamira,2021,f,75,1836.0
Nyamira,2021,f,80,1239.0
Nyamira,2021,f,85,749.0
Nyamira,2021,f,90,496.0
Nyamira,2021,m,00,6649.0
Nyamira,2021,m,01,26050.0
Nyamira,2021,m,05,38329.0
Nyamira,2021,m,10,43966.0
Nyamira,2021,m,15,34309.0
Nyamira,2021,m,20,20184.0
Nyamira,2021,m,25,17373.0
Nyamira,2021,m,30,18196.0
Nyamira,2021,m,35,15946.0
Nyamira,2021,m,40,13726.0
Nyamira,2021,m,45,11280.0
Nyamira,2021,m,50,8824.0
Nyamira,2021,m,55,9503.0
Nyamira,2021,m,60,6795.0
Nyamira,2021,m,65,3834.0
Nyamira,2021,m,70,2694.0
Nyamira,2021,m,75,1428.0
Nyamira,2021,m,80,744.0
Nyamira,2021,m,85,405.0
Nyamira,2021,m,90,260.0
Nyandarua,2021,f,00,7235.0
Nyandarua,2021,f,01,28369.0
Nyandarua,2021,f,05,36383.0
Nyandarua,2021,f,10,39036.0
Nyandarua,2021,f,15,37080.0
Nyandarua,2021,f,20,23653.0
Nyandarua,2021,f,25,19431.0
Nyandarua,2021,f,30,20753.0
Nyandarua,2021,f,35,21990.0
Nyandarua,2021,f,40,18674.0
Nyandarua,2021,f,45,17696.0
Nyandarua,2021,f,50,15994.0
Nyandarua,2021,f,55,11627.0
Nyandarua,2021,f,60,6768.0
Nyandarua,2021,f,65,4782.0
Nyandarua,2021,f,70,3688.0
Nyandarua,2021,f,75,3308.0
Nyandarua,2021,f,80,1966.0
Nyandarua,2021,f,85,764.0
Nyandarua,2021,f,90,391.0
Nyandarua,2021,m,00,7436.0
Nyandarua,2021,m,01,29134.0
Nyandarua,2021,m,05,37435.0
Nyandarua,2021,m,10,40618.0
Nyandarua,2021,m,15,38789.0
Nyandarua,2021,m,20,25122.0
Nyandarua,2021,m,25,19091.0
Nyandarua,2021,m,30,20007.0
Nyandarua,2021,m,35,20173.0
Nyandarua,2021,m,40,17144.0
Nyandarua,2021,m,45,15693.0
Nyandarua,2021,m,50,14111.0
Nyandarua,2021,m,55,10727.0
Nyandarua,2021,m,60,6258.0
Nyandarua,2021,m,65,4068.0
Nyandarua,2021,m,70,3050.0
Nyandarua,2021,m,75,1850.0
Nyandarua,2021,m,80,997.0
Nyandarua,2021,m,85,504.0
Nyandarua,2021,m,90,297.0
Nyeri,2021,f,00,7533.0
Nyeri,2021,f,01,29534.0
Nyeri,2021,f,05,36632.0
Nyeri,2021,f,10,36479.0
Nyeri,2021,f,15,36354.0
Nyeri,2021,f,20,28595.0
Nyeri,2021,f,25,24298.0
Nyeri,2021,f,30,26167.0
Nyeri,2021,f,35,29028.0
Nyeri,2021,f,40,24751.0
Nyeri,2021,f,45,22986.0
Nyeri,2021,f,50,22772.0
Nyeri,2021,f,55,16675.0
Nyeri,2021,f,60,10408.0
Nyeri,2021,f,65,7626.0
Nyeri,2021,f,70,6208.0
Nyeri,2021,f,75,5063.0
Nyeri,2021,f,80,3392.0
Nyeri,2021,f,85,1655.0
Nyeri,2021,f,90,910.0
Nyeri,2021,m,00,7781.0
Nyeri,2021,m,01,30487.0
Nyeri,2021,m,05,37203.0
Nyeri,2021,m,10,37359.0
Nyeri,2021,m,15,37409.0
Nyeri,2021,m,20,30575.0
Nyeri,2021,m,25,24448.0
Nyeri,2021,m,30,26726.0
Nyeri,2021,m,35,27828.0
Nyeri,2021,m,40,24038.0
Nyeri,2021,m,45,22036.0
Nyeri,2021,m,50,20444.0
Nyeri,2021,m,55,15803.0
Nyeri,2021,m,60,9327.0
Nyeri,2021,m,65,6566.0
Nyeri,2021,m,70,5457.0
Nyeri,2021,m,75,3006.0
Nyeri,2021,m,80,1539.0
Nyeri,2021,m,85,804.0
Nyeri,2021,m,90,473.0
Samburu,2021,f,00,6095.0
Samburu,2021,f,01,23896.0
Samburu,2021,f,05,29945.0
Samburu,2021,f,10,26157.0
Samburu,2021,f,15,19595.0
Samburu,2021,f,20,16714.0
Samburu,2021,f,25,12775.0
Samburu,2021,f,30,9978.0
Samburu,2021,f,35,6889.0
Samburu,2021,f,40,5578.0
Samburu,2021,f,45,5213.0
Samburu,2021,f,50,3770.0
Samburu,2021,f,55,2521.0
Samburu,2021,f,60,2598.0
Samburu,2021,f,65,1479.0
Samburu,2021,f,70,1218.0
Samburu,2021,f,75,696.0
Samburu,2021,f,80,423.0
Samburu,2021,f,85,284.0
Samburu,2021,f,90,222.0
Samburu,2021,m,00,6193.0
Samburu,2021,m,01,24264.0
Samburu,2021,m,05,30699.0
Samburu,2021,m,10,27733.0
Samburu,2021,m,15,22930.0
Samburu,2021,m,20,16981.0
Samburu,2021,m,25,12861.0
Samburu,2021,m,30,9843.0
Samburu,2021,m,35,6701.0
Samburu,2021,m,40,6214.0
Samburu,2021,m,45,4873.0
Samburu,2021,m,50,3409.0
Samburu,2021,m,55,2486.0
Samburu,2021,m,60,2269.0
Samburu,2021,m,65,1130.0
Samburu,2021,m,70,1082.0
Samburu,2021,m,75,610.0
Samburu,2021,m,80,300.0
Samburu,2021,m,85,174.0
Samburu,2021,m,90,121.0
Siaya,2021,f,00,13774.0
Siaya,2021,f,01,54007.0
Siaya,2021,f,05,74126.0
Siaya,2021,f,10,79208.0
Siaya,2021,f,15,65183.0
Siaya,2021,f,20,45485.0
Siaya,2021,f,25,38000.0
Siaya,2021,f,30,35992.0
Siaya,2021,f,35,27777.0
Siaya,2021,f,40,23258.0
Siaya,2021,f,45,18972.0
Siaya,2021,f,50,19281.0
Siaya,2021,f,55,16942.0
Siaya,2021,f,60,14432.0
Siaya,2021,f,65,10770.0
Siaya,2021,f,70,7335.0
Siaya,2021,f,75,5236.0
Siaya,2021,f,80,3378.0
Siaya,2021,f,85,1636.0
Siaya,2021,f,90,871.0
Siaya,2021,m,00,13876.0
Siaya,2021,m,01,54364.0
Siaya,2021,m,05,73873.0
Siaya,2021,m,10,78909.0
Siaya,2021,m,15,63974.0
Siaya,2021,m,20,40736.0
Siaya,2021,m,25,31521.0
Siaya,2021,m,30,31901.0
Siaya,2021,m,35,28035.0
Siaya,2021,m,40,21881.0
Siaya,2021,m,45,15921.0
Siaya,2021,m,50,13587.0
Siaya,2021,m,55,11341.0
Siaya,2021,m,60,9204.0
Siaya,2021,m,65,6778.0
Siaya,2021,m,70,5026.0
Siaya,2021,m,75,2790.0
Siaya,2021,m,80,1496.0
Siaya,2021,m,85,794.0
Siaya,2021,m,90,469.0
TaitaTaveta,2021,f,00,4392.0
TaitaTaveta,2021,f,01,17218.0
TaitaTaveta,2021,f,05,20062.0
TaitaTaveta,2021,f,10,20789.0
TaitaTaveta,2021,f,15,18942.0
TaitaTaveta,2021,f,20,15205.0
TaitaTaveta,2021,f,25,13299.0
TaitaTaveta,2021,f,30,12067.0
TaitaTaveta,2021,f,35,11705.0
TaitaTaveta,2021,f,40,9594.0
TaitaTaveta,2021,f,45,8766.0
TaitaTaveta,2021,f,50,7307.0
TaitaTaveta,2021,f,55,6179.0
TaitaTaveta,2021,f,60,4588.0
TaitaTaveta,2021,f,65,3162.0
TaitaTaveta,2021,f,70,2085.0
TaitaTaveta,2021,f,75,1405.0
TaitaTaveta,2021,f,80,979.0
TaitaTaveta,2021,f,85,571.0
TaitaTaveta,2021,f,90,393.0
TaitaTaveta,2021,m,00,4439.0
TaitaTaveta,2021,m,01,17389.0
TaitaTaveta,2021,m,05,20249.0
TaitaTaveta,2021,m,10,20937.0
TaitaTaveta,2021,m,15,19250.0
TaitaTaveta,2021,m,20,16398.0
TaitaTaveta,2021,m,25,14550.0
TaitaTaveta,2021,m,30,14185.0
TaitaTaveta,2021,m,35,13479.0
TaitaTaveta,2021,m,40,11040.0
TaitaTaveta,2021,m,45,9563.0
TaitaTaveta,2021,m,50,8012.0
TaitaTaveta,2021,m,55,5986.0
TaitaTaveta,2021,m,60,4344.0
TaitaTaveta,2021,m,65,2897.0
TaitaTaveta,2021,m,70,1815.0
TaitaTaveta,2021,m,75,1036.0
TaitaTaveta,2021,m,80,529.0
TaitaTaveta,2021,m,85,246.0
TaitaTaveta,2021,m,90,135.0
TanaRiver,2021,f,00,11174.0
TanaRiver,2021,f,01,43811.0
TanaRiver,2021,f,05,53715.0
TanaRiver,2021,f,10,46977.0
TanaRiver,2021,f,15,35632.0
TanaRiver,2021,f,20,29446.0
TanaRiver,2021,f,25,24391.0
TanaRiver,2021,f,30,18545.0
TanaRiver,2021,f,35,15486.0
TanaRiver,2021,f,40,11879.0
TanaRiver,2021,f,45,9670.0
TanaRiver,2021,f,50,7978.0
TanaRiver,2021,f,55,5505.0
TanaRiver,2021,f,60,4988.0
TanaRiver,2021,f,65,2738.0
TanaRiver,2021,f,70,2045.0
TanaRiver,2021,f,75,1005.0
TanaRiver,2021,f,80,597.0
TanaRiver,2021,f,85,492.0
TanaRiver,2021,f,90,472.0
TanaRiver,2021,m,00,11947.0
